id_ticker,fecha,Weight,Shares,Price,id_sector,id_country,Revenue:Q,Total Return:M-6
4429,2022-07-27,0.001762,465.89508,17.3,5,21,1487670656,21.65962667
2489,2022-07-27,0.005257,1745.888,13.77,1,13,6514555904,-12.22288053
5421,2022-07-27,0.001311,524.683,11.43,8,13,35150348288,-10.72482785
2177,2022-07-27,0.006294,2078.1614,13.85,9,13,5744824320,-17.99881065
6433,2022-07-27,0.000958,1659.26,2.64,1,13,1233270528,4.998068913
2087,2022-07-27,0.005498,4162.737,6.04,2,22,18258536448,-0.330032692
1986,2022-07-27,0.006341,2804.319,10.34,2,13,21984280576,7.948090656
771,2022-07-27,0.028423,2121.878,61.26,4,13,18595205120,15.58073469
5229,2022-07-27,0.00162,1403.579,5.28,11,13,1190129024,3.80582312
5388,2022-07-27,0.001499,1735.896,3.95,5,13,6211553792,3.139358307
4942,2022-07-27,0.002185,857.776,11.65,10,13,4863169536,-1.055392622
6145,2022-07-27,0.000996,502.88,9.06,5,28,2400377344,7.531860509
2738,2022-07-27,0.004306,365.501,53.88,11,13,2200388608,-29.14962204
4341,2022-07-27,0.002073,1300.244,7.29,10,60,925635840,-20.43493435
2730,2022-07-27,0.004267,1876.204,10.4,5,13,12917576704,6.122443022
3343,2022-07-27,0.00386,1710.652,10.32,1,13,35479322624,0.970798416
5581,2022-07-27,0.001302,767.44,7.76,2,13,3521433088,6.098296888
2214,2022-07-27,0.006576,3025.614,9.94,10,35,1.05E+11,-10.69182859
7277,2022-07-27,0.000729,459.807,7.25,4,13,6785528320,-3.679651157
4303,2022-07-27,0.002933,633.80408,21.16,9,13,18677766144,-38.64888716
7913,2022-07-27,0.000566,159.095,16.04,9,11,4995016192,-30.32233454
841,2022-07-27,0.022678,5816.773,17.83,2,13,1.04E+11,-11.82746317
5339,2022-07-27,0.001638,667.24,11.23,1,13,8349276672,-10.8730222
2301,2022-07-27,0.005437,5920.036,4.2,2,13,32911998976,-0.012861596
6878,2022-07-27,0.000867,690.379,5.74,2,13,3311898112,-9.088298749
5040,2022-07-27,0.001674,905.08488,8.46,1,22,1150000512,-19.81042833
2052,2022-07-27,0.006612,2104.156,14.37,2,13,10838792192,-16.72937922
4290,2022-07-27,0.002371,2362.645,4.59,1,13,4800751104,-1.686418387
6404,2022-07-27,0.001196,576.847,9.48,7,13,984019328,1.669515622
1194,2022-07-27,0.009415,2218.269,19.41,5,16,39569350656,60.98066874
2398,2022-07-27,0.005219,3977.862,6,2,13,27871956992,-9.815397285
4831,2022-07-27,0.001514,422.834,16.38,4,13,13953702912,21.50980926
4511,2022-07-27,0.002145,675.113,14.53,1,13,12994286592,-28.21947195
6701,2022-07-27,0.001013,67.271,1399,10,20,40412999680,3.452998452
684,2022-07-27,0.02838,3033.146,42.79,2,13,3.31E+11,-12.96512287
8726,2022-07-27,0.000391,666.165,2.65,1,13,1738142720,-4.244498643
1317,2022-07-27,0.011175,10990.242,4.65,2,13,1.32E+11,4.504489347
3224,2022-07-27,0.0037,583.92292,28.98,2,13,74794999808,-24.33420334
3373,2022-07-27,0.003229,2000.702,7.38,4,13,2525721088,-28.53322505
7149,2022-07-27,0.000817,965.306,3.87,9,13,597617984,-24.46376433
3412,2022-07-27,0.002653,1875.06816,6.47,2,13,2413443840,-26.14155684
1961,2022-07-27,0.00777,5749.59392,6.18,11,28,2.67E+11,-3.286385642
4393,2022-07-27,0.00203,1402.101,6.62,10,12,1842265728,-14.80338124
5830,2022-07-27,0.001159,394.423,13.44,5,13,1982418048,0.208346962
4930,2022-07-27,0.001842,1126.03512,7.48,2,13,9956441088,-5.316456598
6566,2022-07-27,0.000915,1100.597,3.8,5,33,29641338880,-2.166751333
9887,2022-07-27,0.000208,436.274,9.64,11,28,427308992,-18.02746881
3180,2022-07-27,0.003675,3662.03796,4.59,1,13,75621400576,-16.99819207
1701,2022-07-27,0.008608,1916.611,20.54,9,28,1.48E+11,-20.12436681
3471,2022-07-27,0.002958,777.402,17.4,7,13,56898215936,-5.864986287
2844,2022-07-27,0.003873,589.192,30.06,5,13,7126126080,23.9374318
3185,2022-07-27,0.003618,4998.733,3.31,5,13,1.18E+11,-12.2401153
5180,2022-07-27,0.001742,752.165,10.59,5,13,3062965504,-31.24818824
5951,2022-07-27,0.001251,1282.633,4.46,7,13,4938232832,-16.15766017
4796,2022-07-27,0.001671,648.26,11.79,6,13,9681332224,26.4071961
1170,2022-07-27,0.013199,11743.441,5.14,5,28,4.85E+11,0.214926346
1863,2022-07-27,0.006857,4283.73,7.32,11,28,1.29E+11,-18.47516244
6175,2022-07-27,0.001042,270.43072,17.38,1,13,7989519360,-21.22986741
2239,2022-07-27,0.005964,2060.12912,13.24,2,13,10026641408,-24.51539863
2523,2022-07-27,0.005897,308.573,87.4,10,13,3745010944,56.78995981
4571,2022-07-27,0.002091,754.08,12.68,2,13,848070208,5.578684959
3632,2022-07-27,0.002553,837.595,13.94,6,13,13855493120,16.2622478
6529,2022-07-27,0.000927,260.26,16.06,4,13,2113144832,106.0597747
5503,2022-07-27,0.001618,430.153,17.2,5,13,8096795648,49.93820991
3448,2022-07-27,0.003181,3291.229,4.42,10,13,24981188608,4.988124376
3162,2022-07-27,0.003545,1093.87572,14.82,8,21,3007722240,7.547169681
3931,2022-07-27,0.002948,79.99,168.52,2,13,2132367744,-0.580236021
1889,2022-07-27,0.007349,6972.818,4.82,5,13,5679201792,-2.822577932
1861,2022-07-27,0.007368,11578.892,2.91,5,13,70328999936,-7.352867168
3260,2022-07-27,0.003173,2700.44432,5.3,8,13,11542900736,-11.00017512
8162,2022-07-27,0.000547,484.137,5.17,10,11,3374807808,-38.61861083
3175,2022-07-27,0.003494,1011.43,15.8,2,13,8924830720,14.73133652
3657,2022-07-27,0.00325,379.145,39.2,2,11,3508900864,-22.80425029
5023,2022-07-27,0.001887,2774.93356,3.11,6,27,6205157888,6.143342371
2881,2022-07-27,0.00389,2270.19576,7.73,2,13,7851949568,45.12393511
3001,2022-07-27,0.004986,601.993,37.88,5,13,10641576960,-21.08447882
3820,2022-07-27,0.002491,1085.88732,10.49,2,13,3562426112,-19.36971878
5036,2022-07-27,0.00196,5271.938,1.7,5,13,2884711680,2.788226529
4105,2022-07-27,0.002031,1064.115,8.73,7,28,9588568064,-13.44447671
821,2022-07-27,0.025681,546.693,214.83,10,28,16782285824,6.238027649
4091,2022-07-27,0.001977,979.764,9.23,2,13,61729685504,47.20892457
1426,2022-07-27,0.011108,5765.864,8.81,1,13,64770744320,-9.355041
3211,2022-07-27,0.003291,2304.988,6.53,5,13,2300810752,-11.33437004
6042,2022-07-27,0.001376,676.08884,9.31,4,13,1936760576,15.94023324
3426,2022-07-27,0.003326,4680.11516,3.25,4,13,28547999744,-5.523257385
1593,2022-07-27,0.010688,3544.633,13.79,6,13,1.06E+11,-11.03524699
6060,2022-07-27,0.001121,385.84,13.29,8,13,2409170944,30.04330959
5884,2022-07-27,0.000969,276.90768,16,5,21,561142144,1.394171551
5008,2022-07-27,0.002517,415.589,27.7,1,13,4351267328,-9.945363662
1838,2022-07-27,0.007178,5277.7,6.22,10,13,17099460608,-11.09244105
4545,2022-07-27,0.001792,1032.18108,7.94,2,13,582332672,-11.28491367
4900,2022-07-27,0.00105,1777.984,2.7,9,13,29799680000,1.503757916
5584,2022-07-27,0.001338,2334.922,2.62,1,13,23084249088,0.516601818
5777,2022-07-27,0.001263,1023.735,5.64,2,13,7519720960,-9.184952877
10436,2022-07-27,0.000133,76.801,35,2,39,721161984,-4.414628884
9530,2022-07-27,0.000325,7.096,4260,3,12,1959442944,4.668304668
2888,2022-07-27,0.003512,107.381,3040,4,19,45354000384,9.089405401
6984,2022-07-27,0.000986,182.9,24.66,9,13,305139424,-6.408501902
7899,2022-07-27,0.000733,156.059,21.49,4,13,397583520,2.048487516
5640,2022-07-27,0.001761,56.75,141.9,11,21,1770539136,-16.35713137
6549,2022-07-27,0.000947,268.391,16.14,8,23,482088320,5.109095922
7270,2022-07-27,0.00072,193.244,16.81,10,21,7781321216,23.60293378
4757,2022-07-27,0.002114,2472.75,3.91,5,13,3086136576,9.140065887
5798,2022-07-27,0.001305,142.994,41.73,5,43,689990912,-29.40352967
4923,2022-07-27,0.002283,89.85228,116.2,8,13,270975488,19.4981484
5473,2022-07-27,0.001284,42.022,139.72,10,13,2261856768,-2.825788449
3234,2022-07-27,0.003947,107.889,167.3,5,13,5674229760,82.78343572
8000,2022-07-27,0.000544,58.17168,42.2,7,13,1098105728,24.97079208
4112,2022-07-27,0.002303,187.747,56.09,7,13,1575656704,-18.7089043
5374,2022-07-27,0.001533,270.92604,25.87,1,24,981147008,-2.303620519
6855,2022-07-27,0.000935,428.251,9.99,1,13,10602434560,-22.17328121
6711,2022-07-27,0.000955,199.775,21.86,10,13,2367788288,-35.63712637
7604,2022-07-27,0.00064,112.52276,25.65,8,13,176247072,-44.76457355
4169,2022-07-27,0.001812,265.752,31.19,4,21,4676833280,-0.196597386
5576,2022-07-27,0.001753,52.915,151.5,3,15,3057769984,4.85540738
1247,2022-07-27,0.015125,717.821,96.36,8,13,9281839104,-6.175317376
2801,2022-07-27,0.003388,154.412,100.33,1,13,6389670400,-6.139995322
4909,2022-07-27,0.001707,65.073,120,4,13,702942208,-24.98645776
6275,2022-07-27,0.001073,161.471,30.4,1,18,1144559744,12.45257931
1030,2022-07-27,0.018594,1014.254,83.84,10,38,7209680896,-3.179648572
3033,2022-07-27,0.003895,47.77,372.88,4,21,542492288,12.51055949
5469,2022-07-27,0.001349,156.02,39.54,10,13,991767360,25.66474808
6200,2022-07-27,0.000954,172.911,25.23,7,13,629222272,20.54182367
5509,2022-07-27,0.001353,141.777,43.65,5,13,1253172224,-39.24715352
3732,2022-07-27,0.002767,82.127,154.09,7,13,2338899200,13.376888
5946,2022-07-27,0.001131,73.4062,69.5,10,13,1198529152,126.4529607
7579,2022-07-27,0.000569,89.308,29.13,4,28,2350642688,19.54837239
3318,2022-07-27,0.003488,351.26,45.41,4,13,2988323840,-12.02647462
2938,2022-07-27,0.003355,109.488,140.15,8,13,3171223552,-12.25193385
6133,2022-07-27,0.001632,20.122,370.82,4,14,1229231616,13.36342605
4525,2022-07-27,0.002452,233.125,48.11,8,13,1373675392,12.68315735
4083,2022-07-27,0.003421,160.698,97.35,5,27,3201234688,-24.50160152
7200,2022-07-27,0.001126,28.891,178.2,10,13,761753664,-13.42927844
2216,2022-07-27,0.00764,245.53452,142.29,4,13,5538236928,-45.7942861
5543,2022-07-27,0.001296,121.75128,48.01,10,13,271995072,159.7523325
4522,2022-07-27,0.002061,172.12,54.75,2,19,1688117248,1.799733109
5137,2022-07-27,0.001361,100.492,61.94,10,13,4586633728,117.4583267
7651,2022-07-27,0.000627,188.444,15.02,9,13,3669971968,-3.153426707
4552,2022-07-27,0.002814,415.737,30.95,5,13,1036983424,27.37311073
7031,2022-07-27,0.000989,358.004,12.64,5,13,1566050944,-5.778284534
4989,2022-07-27,0.001903,168,51.8,7,13,1311619712,-25.62068852
4046,2022-07-27,0.002438,114.368,97.5,10,13,1014153664,25.9004238
5736,2022-07-27,0.001067,182.109,26.8,1,13,2056692224,15.44786202
8297,2022-07-27,0.00044,11.931,3430,5,21,3117840896,95.59281059
3552,2022-07-27,0.003073,78.796,178.35,3,41,1254357376,47.20535667
3099,2022-07-27,0.003433,192.56,81.54,5,13,1816070528,51.3605526
2924,2022-07-27,0.002729,139.623,89.37,5,13,12137927680,10.97147724
7168,2022-07-27,0.000935,233.271,18.33,5,13,615497728,-37.69862447
2570,2022-07-27,0.006547,388.855,77,2,13,3764213504,9.939680225
8009,2022-07-27,0.000885,57.834,69.99,5,13,193442176,10.48566291
4738,2022-07-27,0.001842,441.49,19.08,8,13,1176560640,-31.57475037
4453,2022-07-27,0.001452,216.16,30.71,4,13,409795808,-14.39248158
5305,2022-07-27,0.001549,46.056,153.86,5,13,3209497600,19.05554612
7686,2022-07-27,0.000578,167.812,15.74,5,13,1124031104,9.428432441
7222,2022-07-27,0.000889,143.057,28.43,1,13,1677948416,-17.2035817
4381,2022-07-27,0.00237,99.876,108.51,4,43,1697997312,0.518763505
7480,2022-07-27,0.000665,50.397,59.5,2,11,748445312,41.00791539
2182,2022-07-27,0.008511,444.541,87.56,1,13,13211979776,13.01516488
2531,2022-07-27,0.005587,372.833,68.53,4,13,3884303616,-17.36989713
4862,2022-07-27,0.002428,230.13,48.25,10,13,4540187648,-13.01781126
3447,2022-07-27,0.004061,147.634,125.8,10,13,4144232704,-7.736988
5585,2022-07-27,0.001351,319.64268,19.33,6,13,3200498176,-3.878670626
6197,2022-07-27,0.001168,373.26772,14.31,7,13,1451985280,-19.58938243
6791,2022-07-27,0.000767,43.6,80.5,11,13,1119502976,84.12117629
4232,2022-07-27,0.002058,130.421,72.15,8,13,4251354624,-6.618392874
5609,2022-07-27,0.001203,163.291,33.68,7,13,4140649728,1.678645862
4944,2022-07-27,0.001616,471.438,15.68,10,55,2485943552,-11.81102531
4745,2022-07-27,0.002024,106.021,87.29,8,16,542930368,-18.70168699
3891,2022-07-27,0.002682,259.769,47.22,9,13,4228846080,-12.98165854
6408,2022-07-27,0.000964,158.222,27.49,5,13,3452091392,-12.94943737
7372,2022-07-27,0.00094,142.033,30.28,5,13,705528192,-5.118140919
6355,2022-07-27,0.000862,166.208,23.73,8,13,1246043520,-10.78508825
3860,2022-07-27,0.002332,201.254,53,7,13,4148494336,3.413464144
6842,2022-07-27,0.000894,123.44,33.11,7,13,371951456,-0.709253284
3065,2022-07-27,0.004848,186.891,118.62,4,21,2229810944,-18.50007962
2582,2022-07-27,0.00597,4946.416,5.52,3,13,44524843008,8.186459767
8058,2022-07-27,0.000646,2289.109,1.5,5,28,,-13.46153926
6498,2022-07-27,0.0013,145.538,47.45,9,28,,-17.60936715
6460,2022-07-27,0.000946,159.281,26.8,1,13,7248773120,26.55296918
6168,2022-07-27,0.001459,55.98572,119.2,4,13,420557696,4.431335238
2444,2022-07-27,0.004208,59.734,322.2,5,13,841026176,68.82616814
9133,2022-07-27,0.000294,52.039,25.82,7,13,553117888,-8.158472734
4612,2022-07-27,0.00236,189.518,56.94,4,13,756301056,-27.04755393
9211,2022-07-27,0.000415,191.67,11.5,5,13,,-20.52468132
5504,2022-07-27,0.001319,63.049,1944,4,12,10621492224,26.9610331
9164,2022-07-27,0.000352,26.933,1213,3,12,13132000256,35.21185022
10516,2022-07-27,0.000111,348.538,1.69,2,33,,-35.23566696
3340,2022-07-27,0.003444,920.123,19.88,2,13,1396582016,-27.31261834
6052,2022-07-27,0.001288,909.377,7.52,5,21,8195918336,-9.895594737
8229,2022-07-27,0.000463,445.053,5.53,4,11,,-22.20806655
4569,2022-07-27,0.00231,249.832,49.1,8,13,,38.50492925
7893,2022-07-27,0.000533,14.114,3510,2,12,3867726080,-21.12359551
9082,2022-07-27,0.000414,1642.681,1.34,4,21,,-4.285710272
9017,2022-07-27,0.000351,26.779,1219,8,19,4350723072,22.45274139
3255,2022-07-27,0.006242,1900.92,17.44,9,13,,-61.4781902
260,2022-07-27,0.069303,1379.229,4670,8,31,7.60E+11,-8.080213761
8990,2022-07-27,0.000349,28.845,1126,8,31,8792811520,18.77637131
8019,2022-07-27,0.000569,44.517,1188,5,12,20903000064,-9.356282273
5202,2022-07-27,0.001548,27.102,5310,5,12,50076000256,11.11656057
7398,2022-07-27,0.000685,22.076,2882,1,11,29579999232,-9.801326649
9090,2022-07-27,0.000492,79.369,125.5,10,11,1239515008,-34.51729405
4116,2022-07-27,0.002883,2341.7,6.54,10,13,8020499968,-6.437765722
10507,2022-07-27,0.000127,76.091,33.9,4,21,2811279104,-4.712038741
2948,2022-07-27,0.003878,337.438,1068,5,12,95500001280,-0.397814208
5659,2022-07-27,0.001069,2165.602,10,4,21,4955948032,-32.41582352
8308,2022-07-27,0.000517,52.061,923,5,12,18364000256,-5.386638638
10183,2022-07-27,0.000185,367.978,10.2,7,11,3580899072,-19.68503967
4340,2022-07-27,0.002081,160.059,263.5,4,12,22438057984,-6.758671511
9901,2022-07-27,0.000246,166.406,29.95,9,12,1187564032,22.40831475
9857,2022-07-27,0.000252,148.408,34.4,5,18,431344000,-0.28985065
4625,2022-07-27,0.001869,84.001,2068,7,12,38772998144,-14.91663505
6141,2022-07-27,0.001089,21.785,4645,5,12,63718998016,23.9711301
4819,2022-07-27,0.001632,84.419,1797,5,12,35714998272,-4.747551335
9012,2022-07-27,0.000436,64.682,136.5,4,21,1939585024,-41.29032301
9729,2022-07-27,0.000233,155.506,30.4,5,21,7529118208,3.931622627
4382,2022-07-27,0.002082,107.845,1794,5,45,1.07E+11,7.516919901
8728,2022-07-27,0.000422,47.413,828,10,17,19604000768,9.371015272
8848,2022-07-27,0.000392,13.754,2649,5,12,10197999616,-7.260432845
1377,2022-07-27,0.00986,28.504,32150,7,38,59748999168,3.393919477
7316,2022-07-27,0.000663,67.537,199,5,12,1235350016,0.324289196
4593,2022-07-27,0.001828,684.839,54.1,4,21,6744684032,-11.61625148
8363,2022-07-27,0.000434,394.488,22.3,8,11,3032509952,-3.879316794
1035,2022-07-27,0.015163,801.388,92.25,8,13,341572000,-10.78336689
9611,2022-07-27,0.000266,96.572,55.8,4,21,2581383936,-6.336625016
9283,2022-07-27,0.000359,1642.323,1.16,5,32,,-26.58228259
10353,2022-07-27,0.000175,90.004,39.3,2,11,1273405952,-24.59561003
4227,2022-07-27,0.001912,436.906,88.7,9,13,14377782272,-4.547248106
8368,2022-07-27,0.000481,351.563,27.75,10,26,4390612992,3.015074238
702,2022-07-27,0.024102,2318.168,966.3,2,12,2.75E+12,5.025549125
9377,2022-07-27,0.000313,107.401,59.1,6,54,3408549888,0.193341264
6347,2022-07-27,0.001182,507.842,47.15,4,21,3037669888,-36.82629904
8199,2022-07-27,0.000531,32.934,1499,4,12,39244001280,10.80873049
10058,2022-07-27,0.000207,69.023,60.7,4,21,619646976,18.55468722
10403,2022-07-27,0.000138,57.817,47.8,8,22,499399008,8.914201169
6608,2022-07-27,0.001045,80.928,68.55,8,15,499355008,-46.57844039
4216,2022-07-27,0.002965,2246.265,7.01,11,28,,-36.04014412
10104,2022-07-27,0.000228,60.571,76.4,4,21,629590976,-30.69203997
8962,2022-07-27,0.000375,184.33,41.25,5,11,2916454912,-0.124965711
9354,2022-07-27,0.000304,162.337,37.95,9,34,8467661824,0.538134166
8894,2022-07-27,0.000349,13.38,2421,10,12,2515000064,-6.525096525
9348,2022-07-27,0.000326,225.376,29.3,10,26,6255626752,-16.64296454
9641,2022-07-27,0.000269,80.166,68.1,5,21,1605731968,-1.671560871
9339,2022-07-27,0.000345,17.551,1826,3,12,1599000960,2.757456387
8839,2022-07-27,0.000322,7.849,3815,8,18,2860346112,-7.961399276
8951,2022-07-27,0.000392,71.293,111.5,4,21,9667890176,-27.9042502
8158,2022-07-27,0.000466,53.375,812,4,11,29984000000,-18.78359214
8146,2022-07-27,0.000537,758.374,3.76,5,13,4549917184,-2.938760438
7279,2022-07-27,0.000647,22.841,2631,5,12,2362853888,55.03830289
1224,2022-07-27,0.013323,154.395,8020,5,12,7.37E+11,-4.652703957
7788,2022-07-27,0.000724,180.509,81.3,4,21,1665409024,-19.10447458
9172,2022-07-27,0.000429,101.633,85.6,10,26,1514168064,21.61504945
10087,2022-07-27,0.000197,80.539,49.45,5,21,894392000,-2.493449741
10300,2022-07-27,0.000194,127.84,30.8,8,11,892584000,-2.531649161
8425,2022-07-27,0.000655,181.459,73.1,4,21,8269058048,-37.44757655
7991,2022-07-27,0.000601,166.106,73.3,4,12,7715082240,-7.298016005
7600,2022-07-27,0.000663,27.7,2224,8,18,8492000256,24.98747485
9129,2022-07-27,0.000351,78.718,90.3,4,21,1720155008,-10.89082061
10248,2022-07-27,0.000203,62.228,66.1,1,33,788550016,-33.91664942
7592,2022-07-27,0.000573,28.11,1893,4,12,5117233152,-13.87625114
10568,2022-07-27,0.000111,73.718,30.05,5,21,920862976,-24.23176647
4000,2022-07-27,0.002855,639.226,90.5,10,11,23263342592,-7.274588714
8585,2022-07-27,0.000438,321.945,27.55,4,21,1099342976,-11.12903717
9578,2022-07-27,0.00028,85.575,66.3,4,21,1802706944,25.80645558
8460,2022-07-27,0.000475,36.67,1204,5,12,35348000768,21.53505163
6353,2022-07-27,0.001045,422.07,50.2,5,23,4619535872,-3.392842133
8714,2022-07-27,0.000448,8.651,4810,5,12,17360615424,-10.69627925
9386,2022-07-27,0.000346,102.583,68.3,4,21,1300492032,-16.50366687
3069,2022-07-27,0.003592,106.821,3125,5,12,70385999872,-8.208596824
9077,2022-07-27,0.000271,20.261,1243,6,12,77269434368,13.30902461
5380,2022-07-27,0.001336,309.869,87.4,4,11,9492917248,-4.79178754
5792,2022-07-27,0.001382,148.97,188,4,21,3465581056,-25.31841346
466,2022-07-27,0.042865,61.385,64900,4,11,1.85E+11,6.318319906
8367,2022-07-27,0.000603,222.817,54.8,7,21,4789795840,-35.86368814
8771,2022-07-27,0.000405,13.501,2789,5,12,16999000064,1.566266228
9048,2022-07-27,0.00032,8.735,3400,5,12,7474999808,-4.775274119
6653,2022-07-27,0.000946,224.315,85.5,1,21,18130524160,-29.34086121
8283,2022-07-27,0.000503,65.077,156.5,10,21,1330662016,26.20967742
8881,2022-07-27,0.000403,23.181,1616,5,12,16622000128,4.864377769
8242,2022-07-27,0.000543,359.737,30.6,5,21,6137568256,-1.194512491
9100,2022-07-27,0.000308,7.855,3650,5,12,8242999808,23.85476756
10249,2022-07-27,0.000199,80.574,50.1,4,21,1545912064,-15.51433538
5917,2022-07-27,0.000995,274.241,73.5,4,21,19455862784,8.201755593
8177,2022-07-27,0.000549,25.636,1992,1,13,32394999808,4.076263958
7551,2022-07-27,0.000679,19.283,3275,10,11,6550000128,-12.39090335
9531,2022-07-27,0.000267,100.851,53.6,5,21,1838614016,8.282827249
642,2022-07-27,0.030456,939.459,3013,1,22,7.88E+11,11.66939357
3117,2022-07-27,0.003737,114.242,3040,10,12,2.63E+11,7.078926404
5407,2022-07-27,0.001546,47.183,3045,5,12,3.05E+11,9.177082225
5328,2022-07-27,0.001402,1045.1,6.54,5,12,3516096000,-13.002347
6856,2022-07-27,0.000938,10.278,8480,4,11,21688000512,-14.7647425
4019,2022-07-27,0.002293,42.759,4985,5,12,15531649024,19.00507538
681,2022-07-27,0.028101,1173.001,2226.5,5,12,5.93E+11,-6.002457816
7689,2022-07-27,0.000615,22.887,2498,5,12,24413999104,4.889864089
9809,2022-07-27,0.000245,26.413,862,5,12,10681825280,12.430895
8526,2022-07-27,0.000391,17.768,2046,5,12,16936999936,25.4141567
7333,2022-07-27,0.000785,267.212,15.6,7,26,,-18.45910924
2519,2022-07-27,0.005101,91.352,5190,5,11,1.53E+11,-3.555862202
7622,2022-07-27,0.000727,163.511,413,10,11,94017003520,26.29969419
275,2022-07-27,0.065768,262.786,23260,1,12,8.07E+11,1.296193755
7615,2022-07-27,0.000673,6.492,9640,5,12,34235000832,18.86614193
2053,2022-07-27,0.006312,109.44,5360,5,12,76984000512,20.8489441
6263,2022-07-27,0.001138,32.883,3215,5,12,60420001792,6.898585059
7739,2022-07-27,0.000512,57.071,833,5,12,40730001408,4.179159301
9165,2022-07-27,0.000315,23.805,1229,6,27,36010000384,15.46800185
1654,2022-07-27,0.010423,114.364,8470,1,12,1.43E+11,10.39996324
6944,2022-07-27,0.000916,1730.631,2.81,7,38,,31.64848652
5761,2022-07-27,0.00131,125.386,971,1,24,66339999744,-6.638691877
4085,2022-07-27,0.002177,70.347,2876,10,12,49976999936,9.471462518
6082,2022-07-27,0.001132,55.863,1883,11,33,37587001344,-2.063751394
2797,2022-07-27,0.004447,62.796,1435,5,21,4274309888,1.773049645
9154,2022-07-27,0.000415,71.277,118,4,21,887814016,-39.48717949
5515,2022-07-27,0.001157,51.523,2087,10,12,29181999104,17.2020841
8978,2022-07-27,0.00034,95.958,71.8,4,21,10493425664,-2.560550409
8364,2022-07-27,0.000481,18.278,2445,4,35,20393000960,26.83438487
7638,2022-07-27,0.000741,67.957,221,5,11,24272320512,4.739336493
2070,2022-07-27,0.008545,307.056,564,1,16,6020774912,-37.50740701
10109,2022-07-27,0.000198,44.105,91,1,18,1126891008,-1.621621622
4550,2022-07-27,0.00163,35.77,4235,5,12,14513000448,46.72209435
8112,2022-07-27,0.000452,11.748,3575,9,12,24298999808,-9.798236756
8439,2022-07-27,0.000312,20.077,1445,10,12,27734999040,-39.4129979
5982,2022-07-27,0.000954,34.754,2550,3,11,42413998080,-5.912798005
4650,2022-07-27,0.001824,66.032,2567,4,12,27622000640,17.08970647
9705,2022-07-27,0.00026,57.459,91.6,1,20,1239526016,-14.58578728
7311,2022-07-27,0.000664,394.623,34.1,4,21,2005719040,-3.137645033
2615,2022-07-27,0.005122,187.691,553,8,21,251744000,91.34948097
1937,2022-07-27,0.006659,246.758,2508,2,11,1.76E+11,20.48104372
10246,2022-07-27,0.000123,36.584,68.3,9,28,817196032,-19.10958739
6962,2022-07-27,0.000664,36.068,1710,5,12,19519000576,1.070370514
8007,2022-07-27,0.000578,39.262,1369,5,12,12417000448,12.42460607
7752,2022-07-27,0.000566,147.703,77.6,5,11,28135020544,-13.91332617
5655,2022-07-27,0.001288,53.891,2221,1,21,67853000704,7.734839083
8946,2022-07-27,0.000332,27.267,1130,9,12,9698030592,7.392441776
3291,2022-07-27,0.003862,157.145,2284,10,24,84196999168,25.54478424
10242,2022-07-27,0.000229,57.493,80.6,10,46,917120000,-16.63530878
2407,2022-07-27,0.004693,110.136,3960,5,12,72561000448,-2.104904846
7707,2022-07-27,0.000574,36.49,319,7,21,3193826048,60.87555275
2995,2022-07-27,0.003708,454.639,758,5,12,2.32E+11,2.690799209
5566,2022-07-27,0.001282,459.986,259,5,12,1.74E+11,16.14349776
8226,2022-07-27,0.000392,34.303,231.5,8,21,1117249024,33.84866305
3959,2022-07-27,0.002598,226.756,1065,2,61,4.06E+11,13.13011231
7362,2022-07-27,0.000683,17.052,3720,5,12,62096998400,-11.32300358
10244,2022-07-27,0.000198,74.216,54,4,21,761849024,15.13443109
1597,2022-07-27,0.009638,377.144,2375,5,12,2.90E+11,-8.534429717
3263,2022-07-27,0.003486,115.693,2800,5,12,88096997376,2.713597452
9102,2022-07-27,0.000312,28.394,1021,5,11,38032998400,-0.69213659
3119,2022-07-27,0.00459,202.449,459.5,3,11,16306525184,-39.22045507
8179,2022-07-27,0.000559,19.208,2705,1,12,10993999872,-10.45548119
8863,2022-07-27,0.000555,25.471,441.5,8,21,1414718976,13.77894105
10447,2022-07-27,0.000191,62.581,61.8,7,27,250000,-39.11330124
7482,2022-07-27,0.000534,70.643,702,4,40,36750000128,12.07916115
8857,2022-07-27,0.000369,1541.195,1.27,8,39,,9.482760127
267,2022-07-27,0.068479,943.718,6744,5,12,2.92E+12,14.36954255
712,2022-07-27,0.023147,401.573,5357,5,12,9.82E+11,21.59189761
607,2022-07-27,0.031047,1940.459,1487,5,12,1.30E+12,6.374169742
1778,2022-07-27,0.008039,129.71,5760,5,12,2.90E+11,8.215632064
10535,2022-07-27,0.00012,29.728,81.9,10,21,1294987008,-27.19999864
2578,2022-07-27,0.004706,1135.405,84,7,21,2.39E+11,-9.053731746
1331,2022-07-27,0.012244,249,4570,5,12,1.20E+11,-0.632513057
7152,2022-07-27,0.000853,36.215,2189,5,12,96605003776,-6.207085279
9485,2022-07-27,0.000307,152.546,40.75,1,21,1428884992,-30.69727801
8954,2022-07-27,0.00036,18.345,398,5,21,1185463040,-34.35302693
9067,2022-07-27,0.000394,20.581,388,4,21,800819008,10.09207169
8392,2022-07-27,0.000514,8.691,5500,1,12,26580000768,10.89111406
8796,2022-07-27,0.000391,23.304,1560,8,12,88083996672,2.537637059
